Date,Daily ROR,Index Value
08/14/2009,-0.2527%,1090.11
08/13/2009,0.2236%,1092.87
08/12/2009,0.099%,1090.43
08/11/2009,-0.2051%,1089.36
08/10/2009,0.1763%,1091.59
08/07/2009,-0.1854%,1089.67
08/06/2009,-0.0948%,1091.7
08/05/2009,-0.0979%,1092.73
08/04/2009,0.2891%,1093.8
08/03/2009,1.0628%,1090.65
07/31/2009,0.5054%,1079.18
07/30/2009,0.4822%,1073.75
07/29/2009,-0.5311%,1068.6
07/28/2009,-0.3106%,1074.31
07/27/2009,0.1457%,1077.65
07/24/2009,0.1358%,1076.09
07/23/2009,0.5239%,1074.63
07/22/2009,0.0516%,1069.02
07/21/2009,0.0221%,1068.47
07/20/2009,0.4101%,1068.24
07/17/2009,0.2972%,1063.87
07/16/2009,-0.0455%,1060.72
07/15/2009,0.4013%,1061.2
07/14/2009,0.314%,1056.96
07/13/2009,-0.0352%,1053.65
07/10/2009,-0.1138%,1054.02
07/09/2009,0.1772%,1055.23
07/08/2009,-0.3642%,1053.36
07/07/2009,-0.0803%,1057.21
07/06/2009,-0.4703%,1058.06
07/02/2009,-0.3067%,1063.06
07/01/2009,0.304%,1066.33
06/30/2009,-0.4857%,1063.1
06/29/2009,0.2346%,1068.29
06/26/2009,-0.0205%,1065.79
06/25/2009,0.4069%,1066
06/24/2009,0.3723%,1061.68
06/23/2009,0.0332%,1057.75
06/22/2009,-0.8918%,1057.4
06/19/2009,0.2382%,1066.91
06/18/2009,0.1342%,1064.37
06/17/2009,-0.3563%,1062.95
06/16/2009,-0.3595%,1066.75
06/15/2009,-0.6982%,1070.6
06/12/2009,-0.261%,1078.13
06/11/2009,0.4954%,1080.95
06/10/2009,0.298%,1075.62
06/09/2009,0.1373%,1072.42
06/08/2009,-0.1821%,1070.95
06/05/2009,-0.2939%,1072.9
06/04/2009,0.7004%,1076.07
06/03/2009,-1.0132%,1068.58
06/02/2009,-0.1474%,1079.52
06/01/2009,0.6173%,1081.11
05/29/2009,0.2778%,1074.48
05/28/2009,0.2723%,1071.5
05/27/2009,0.5113%,1068.59
05/26/2009,0.14%,1063.16
05/22/2009,0.0158%,1061.67
05/21/2009,-0.205%,1061.5
05/20/2009,0.2913%,1063.68
05/19/2009,0.5162%,1060.6
05/18/2009,0.1232%,1055.15
05/15/2009,-0.0006%,1053.85
05/14/2009,0.1054%,1053.86
05/13/2009,-0.5884%,1052.75
05/12/2009,-0.0831%,1058.98
05/11/2009,-0.188%,1059.86
05/08/2009,1.0701%,1061.85
05/07/2009,-0.0136%,1050.61
05/06/2009,0.7194%,1050.75
05/05/2009,0.3669%,1043.25
05/04/2009,0.7255%,1039.43
05/01/2009,0.3414%,1031.95
04/30/2009,0.166%,1028.44
04/29/2009,0.8861%,1026.73
04/28/2009,-0.2165%,1017.71
04/27/2009,-0.3637%,1019.92
04/24/2009,0.1145%,1023.65
04/23/2009,-0.0233%,1022.48
04/22/2009,0.145%,1022.71
04/21/2009,-0.1095%,1021.23
04/20/2009,-0.2482%,1022.35
04/17/2009,0.0648%,1024.9
04/16/2009,-0.1929%,1024.23
04/15/2009,-0.039%,1026.21
04/14/2009,0.2707%,1026.61
04/13/2009,0.259%,1023.84
04/09/2009,0.4063%,1021.2
04/08/2009,-0.2241%,1017.06
04/07/2009,-0.0703%,1019.35
04/06/2009,-0.0092%,1020.07
04/03/2009,0.0043%,1020.16
04/02/2009,0.2026%,1020.12
04/01/2009,0.7088%,1018.05
03/31/2009,0.1458%,1010.89
03/30/2009,-0.6182%,1009.42
03/27/2009,-0.0796%,1015.7
03/26/2009,0.4698%,1016.51
03/25/2009,-0.0664%,1011.75
03/24/2009,0.2284%,1012.43
03/23/2009,0.604%,1010.12
03/20/2009,-0.0526%,1004.05
03/19/2009,0.8013%,1004.58
03/18/2009,-0.033%,996.6
03/17/2009,-0.0537%,996.93
03/16/2009,0.4805%,997.46
03/13/2009,0.4961%,992.69
03/12/2009,0.2582%,987.79
03/11/2009,0.1196%,985.25
03/10/2009,0.6702%,984.07
03/09/2009,-0.4409%,977.52
03/06/2009,-0.0558%,981.85
03/05/2009,-0.8569%,982.4
03/04/2009,1.3134%,990.89
03/03/2009,-0.0742%,978.04
03/02/2009,-1.0333%,978.77
02/27/2009,0.2451%,988.99
02/26/2009,-0.1877%,986.57
02/25/2009,-0.1634%,988.42
02/24/2009,0.0634%,990.04
02/23/2009,-0.5735%,989.41
02/20/2009,-0.4204%,995.12
02/19/2009,0.1033%,999.32
02/18/2009,-0.0401%,998.29
02/17/2009,-0.624%,998.69
02/13/2009,0.1348%,1004.96
02/12/2009,-0.303%,1003.61
02/11/2009,0.1032%,1006.66
02/10/2009,-0.7122%,1005.62
02/09/2009,0.0913%,1012.84
02/06/2009,0.5501%,1011.91
02/05/2009,0.4551%,1006.38
02/04/2009,0.2958%,1001.82
02/03/2009,0.2134%,998.86
02/02/2009,-0.5024%,996.74
01/30/2009,-0.3673%,1001.77
01/29/2009,0.1574%,1005.46
01/28/2009,0.048%,1003.88
01/27/2009,-0.0426%,1003.4
01/26/2009,0.1461%,1003.83
01/23/2009,0.0785%,1002.36
01/22/2009,0.0575%,1001.58
01/21/2009,-0.0797%,1001
01/20/2009,-0.3138%,1001.8
01/16/2009,0.2227%,1004.95
01/15/2009,-0.1949%,1002.72
01/14/2009,-0.3354%,1004.68
01/13/2009,-0.4105%,1008.06
01/12/2009,-0.5959%,1012.21
01/09/2009,-0.5861%,1018.28
01/08/2009,-0.3477%,1024.28
01/07/2009,0.3549%,1027.86
01/06/2009,0.7512%,1024.22
01/05/2009,0.7985%,1016.59
01/02/2009,0.5285%,1008.53
12/31/2008,0.3615%,1003.23
12/30/2008,-0.1733%,999.62
12/29/2008,0.1322%,1001.35
12/26/2008,0.1383%,1000.03
12/24/2008,0.0217%,998.65
12/23/2008,-0.1016%,998.43
12/22/2008,-0.637%,999.45
12/19/2008,-0.0819%,1005.86
12/18/2008,-0.5027%,1006.68
12/17/2008,-0.0284%,1011.77
12/16/2008,0.2053%,1012.05
12/15/2008,-0.2237%,1009.98
12/12/2008,-0.1408%,1012.24
12/11/2008,-0.1756%,1013.67
12/10/2008,0.5768%,1015.45
12/09/2008,-0.077%,1009.63
12/08/2008,0.7281%,1010.41
12/05/2008,0.4035%,1003.11
12/04/2008,-0.5654%,999.07
12/03/2008,-0.1888%,1004.75
12/02/2008,0.3746%,1006.65
12/01/2008,-1.7233%,1002.9
11/28/2008,-0.3742%,1020.48
11/26/2008,0.9394%,1024.32
11/25/2008,0.2703%,1014.79
11/24/2008,0.9866%,1012.05
11/21/2008,0.5973%,1002.16
11/20/2008,-0.8025%,996.21
11/19/2008,-0.9033%,1004.27
11/18/2008,-0.4222%,1013.43
11/17/2008,-0.7932%,1017.72
11/14/2008,-0.3198%,1025.86
11/13/2008,0.6707%,1029.15
11/12/2008,-0.8483%,1022.3
11/11/2008,-0.6979%,1031.04
11/10/2008,0.2173%,1038.29
11/07/2008,0.1352%,1036.04
11/06/2008,-1.1128%,1034.64
11/05/2008,-1.136%,1046.28
11/04/2008,1.053%,1058.3
11/03/2008,0.0724%,1047.27
10/31/2008,0.2714%,1046.52
10/30/2008,0.7834%,1043.68
10/29/2008,0.9516%,1035.57
10/28/2008,0.2428%,1025.81
10/27/2008,-1.1659%,1023.33
10/24/2008,-1.0036%,1035.4
10/23/2008,-0.3236%,1045.89
10/22/2008,-1.7344%,1049.29
10/21/2008,-0.4113%,1067.81
10/20/2008,1.3563%,1072.22
10/17/2008,0.5308%,1057.87
10/16/2008,-0.0695%,1052.29
10/15/2008,-2.7333%,1053.02
10/14/2008,0.6371%,1082.61
10/13/2008,2.5541%,1075.76
10/10/2008,-2.2226%,1048.97
10/09/2008,-1.2258%,1072.81
10/08/2008,-0.4167%,1086.12
10/07/2008,-1.3562%,1090.67
10/06/2008,-1.826%,1105.66
10/03/2008,-0.2813%,1126.23
10/02/2008,-2.1731%,1129.41
10/01/2008,-0.6992%,1154.49
09/30/2008,1.0846%,1162.62
09/29/2008,-3.0204%,1150.15
09/26/2008,-0.7598%,1185.97
09/25/2008,0.3954%,1195.05
09/24/2008,-0.1204%,1190.34
09/23/2008,-1.275%,1191.78
09/22/2008,-1.0673%,1207.17
09/19/2008,2.5593%,1220.19
09/18/2008,0.0149%,1189.74
09/17/2008,-1.314%,1189.57
09/16/2008,-0.397%,1205.41
09/15/2008,-2.1328%,1210.21
09/12/2008,0.8319%,1236.58
09/11/2008,0.4499%,1226.38
09/10/2008,0.1251%,1220.89
09/09/2008,-1.5168%,1219.36
09/08/2008,-0.4505%,1238.14
09/05/2008,-0.1417%,1243.75
09/04/2008,-0.7417%,1245.51
09/03/2008,-0.6972%,1254.82
09/02/2008,-0.6506%,1263.63
08/29/2008,0.0624%,1271.9
08/28/2008,0.2806%,1271.11
08/27/2008,0.3094%,1267.55
08/26/2008,0.1483%,1263.65
08/25/2008,-0.3814%,1261.77
08/22/2008,0.0939%,1266.6
08/21/2008,0.3113%,1265.42
08/20/2008,0.3541%,1261.49
08/19/2008,-0.1701%,1257.04
08/18/2008,-0.4199%,1259.18
08/15/2008,-0.004%,1264.49
08/14/2008,-0.0974%,1264.54
08/13/2008,0.0557%,1265.77
08/12/2008,-0.2842%,1265.07
08/11/2008,-0.2843%,1268.67
08/08/2008,0.2158%,1272.29
08/07/2008,-0.3255%,1269.55
08/06/2008,0.4907%,1273.7
08/05/2008,-0.208%,1267.48
08/04/2008,-0.9264%,1270.12
08/01/2008,-0.1144%,1282
07/31/2008,-0.1797%,1283.46
07/30/2008,0.6687%,1285.78
07/29/2008,0.2848%,1277.23
07/28/2008,-0.3307%,1273.61
07/25/2008,0.2671%,1277.83
07/24/2008,-1.0429%,1274.43
07/23/2008,0.0559%,1287.86
07/22/2008,-0.0941%,1287.14
07/21/2008,0.3361%,1288.35
07/18/2008,-0.17%,1284.04
07/17/2008,-0.4071%,1286.23
07/16/2008,0.2863%,1291.48
07/15/2008,-0.7384%,1287.8
07/14/2008,-0.0873%,1297.38
07/11/2008,0.0967%,1298.51
07/10/2008,0.0439%,1297.26
07/09/2008,-0.2866%,1296.69
07/08/2008,0.0029%,1300.41
07/07/2008,0.0462%,1300.38
07/03/2008,-0.8813%,1299.78
07/02/2008,-1.0261%,1311.33
07/01/2008,-0.3308%,1324.93
06/30/2008,0.0572%,1329.32
06/27/2008,0.1683%,1328.57
06/26/2008,-0.7156%,1326.33
06/25/2008,0.0801%,1335.89
06/24/2008,-0.4162%,1334.82
06/23/2008,0.0003%,1340.4
06/20/2008,-0.2706%,1340.4
06/19/2008,0.0194%,1344.04
06/18/2008,-0.1352%,1343.78
06/17/2008,0.2039%,1345.59
06/16/2008,0.3258%,1342.86
06/13/2008,0.2728%,1338.5
06/12/2008,0.0804%,1334.85
06/11/2008,-0.2072%,1333.78
06/10/2008,-0.6919%,1336.55
06/09/2008,-0.0553%,1345.86
06/06/2008,-0.1913%,1346.61
06/05/2008,0.383%,1349.19
06/04/2008,0.0543%,1344.04
06/03/2008,-0.0549%,1343.31
06/02/2008,0.0403%,1344.05
05/30/2008,0.2126%,1343.51
05/29/2008,0.0525%,1340.66
05/28/2008,0.456%,1339.96
05/27/2008,-0.2913%,1333.87
05/23/2008,-0.0016%,1337.77
05/22/2008,-0.1043%,1337.79
05/21/2008,0.0274%,1339.19
05/20/2008,-0.0927%,1338.82
05/19/2008,-0.2191%,1340.07
05/16/2008,0.2948%,1343.01
05/15/2008,0.3185%,1339.06
05/14/2008,0.1174%,1334.81
05/13/2008,0.2592%,1333.24
05/12/2008,0.1888%,1329.8
05/09/2008,-0.1626%,1327.29
05/08/2008,0.5549%,1329.45
05/07/2008,-0.2977%,1322.12
05/06/2008,0.285%,1326.06
05/05/2008,0.1917%,1322.3
05/02/2008,0.3686%,1319.77
05/01/2008,0.2105%,1314.92
04/30/2008,0.0865%,1312.16
04/29/2008,-0.5087%,1311.02
04/28/2008,0.1251%,1317.73
04/25/2008,0.3671%,1316.08
04/24/2008,0.0271%,1311.27
04/23/2008,-0.0252%,1310.91
04/22/2008,-0.1646%,1311.24
04/21/2008,0.1176%,1313.4
04/18/2008,0.7897%,1311.86
04/17/2008,-0.2335%,1301.58
04/16/2008,1.0021%,1304.63
04/15/2008,0.1427%,1291.68
04/14/2008,-0.0799%,1289.84
04/11/2008,-0.5009%,1290.88
04/10/2008,0.0256%,1297.38
04/09/2008,-0.3269%,1297.04
04/08/2008,0.0101%,1301.3
04/07/2008,0.2654%,1301.17
04/04/2008,0.4553%,1297.72
04/03/2008,0.1346%,1291.84
04/02/2008,-0.015%,1290.1
04/01/2008,0.6973%,1290.3
03/31/2008,0.2516%,1281.36
03/28/2008,-0.278%,1278.15
03/27/2008,-0.2921%,1281.71
03/26/2008,0.0778%,1285.47
03/25/2008,0.7383%,1284.47
03/24/2008,0.8755%,1275.05
03/20/2008,0.0968%,1263.99
03/19/2008,-1.0526%,1262.76
03/18/2008,1.0259%,1276.2
03/17/2008,-1.3823%,1263.24
03/14/2008,-0.8482%,1280.94
03/13/2008,-0.0637%,1291.9
03/12/2008,-0.046%,1292.73
03/11/2008,0.783%,1293.32
03/10/2008,-1.143%,1283.27
03/07/2008,-0.5709%,1298.11
03/06/2008,-0.7615%,1305.56
03/05/2008,0.0919%,1315.58
03/04/2008,-0.2665%,1314.37
03/03/2008,-0.0412%,1317.88
02/29/2008,-0.8715%,1318.43
02/28/2008,0.0413%,1330.02
02/27/2008,-0.323%,1329.47
02/26/2008,0.2818%,1333.78
02/25/2008,0.5137%,1330.03
02/22/2008,-0.0176%,1323.23
02/21/2008,0.0739%,1323.47
02/20/2008,0.2835%,1322.49
02/19/2008,0.5908%,1318.75
02/15/2008,-0.1034%,1311
02/14/2008,-0.1592%,1312.36
02/13/2008,0.2189%,1314.45
02/12/2008,0.3372%,1311.58
02/11/2008,0.3514%,1307.17
02/08/2008,-0.0018%,1302.6
02/07/2008,0.3567%,1302.62
02/06/2008,-0.2023%,1297.99
02/05/2008,-1.0953%,1300.62
02/04/2008,0.0976%,1315.03
02/01/2008,1.0264%,1313.74
01/31/2008,0.4927%,1300.4
01/30/2008,-0.244%,1294.02
01/29/2008,0.3961%,1297.19
01/28/2008,0.5499%,1292.07
01/25/2008,0.3538%,1285
01/24/2008,0.8291%,1280.47
01/23/2008,0.3385%,1269.94
01/22/2008,-1.0004%,1265.66
01/18/2008,-0.1425%,1278.45
01/17/2008,-1.1907%,1280.27
01/16/2008,-0.7424%,1295.7
01/15/2008,-0.8957%,1305.39
01/14/2008,0.2769%,1317.19
01/11/2008,-0.8625%,1313.55
01/10/2008,0.2559%,1324.98
01/09/2008,-0.0403%,1321.6
01/08/2008,0.0886%,1322.13
01/07/2008,-0.4101%,1320.96
01/04/2008,-0.8026%,1326.4
01/03/2008,-0.3457%,1337.13
01/02/2008,-0.2963%,1341.77
12/31/2007,0.0281%,1345.76
12/28/2007,0.1542%,1345.38
12/27/2007,-0.3875%,1343.31
12/26/2007,-0.0106%,1348.53
12/24/2007,0.5875%,1348.68
12/21/2007,0.9213%,1340.8
12/20/2007,0.3402%,1328.56
12/19/2007,0.0866%,1324.06
12/18/2007,0.2476%,1322.91
12/17/2007,-1.0679%,1319.64
12/14/2007,-0.4911%,1333.89
12/13/2007,-0.6809%,1340.47
12/12/2007,-0.0864%,1349.66
12/11/2007,-1.0295%,1350.83
12/10/2007,0.0714%,1364.88
12/07/2007,0.118%,1363.9
12/06/2007,0.6739%,1362.3
12/05/2007,0.698%,1353.18
12/04/2007,-0.2801%,1343.8
12/03/2007,-0.3038%,1347.57
11/30/2007,0.3883%,1351.68
11/29/2007,0.3174%,1346.45
11/28/2007,1.2653%,1342.19
11/27/2007,0.0411%,1325.42
11/26/2007,-0.4232%,1324.88
11/23/2007,0.4875%,1330.51
11/21/2007,-0.9912%,1324.05
11/20/2007,-0.14%,1337.31
11/19/2007,-1.1853%,1339.18
11/16/2007,-0.4657%,1355.25
11/15/2007,-0.6394%,1361.59
11/14/2007,0.2778%,1370.35
11/13/2007,0.6251%,1366.55
11/12/2007,-1.3116%,1358.06
11/09/2007,-0.8799%,1376.11
11/08/2007,-0.0301%,1388.33
11/07/2007,-0.5708%,1388.74
11/06/2007,0.5379%,1396.72
11/05/2007,-0.5034%,1389.24
11/02/2007,0.135%,1396.27
11/01/2007,-0.6212%,1394.39
10/31/2007,0.5325%,1403.11
10/30/2007,-0.2532%,1395.68
10/29/2007,0.4061%,1399.22
10/26/2007,0.4863%,1393.56
10/25/2007,0.2701%,1386.82
10/24/2007,-0.0738%,1383.08
10/23/2007,0.8032%,1384.1
10/22/2007,-0.2461%,1373.07
10/19/2007,-0.864%,1376.46
10/18/2007,0.1436%,1388.46
10/17/2007,0.1815%,1386.47
10/16/2007,-0.3565%,1383.96
10/15/2007,-0.1063%,1388.91
10/12/2007,0.2355%,1390.39
10/11/2007,0.1183%,1387.12
10/10/2007,0.3155%,1385.48
10/09/2007,0.3879%,1381.12
10/08/2007,-0.1357%,1375.78
10/05/2007,0.8207%,1377.65
10/04/2007,-0.0609%,1366.44
10/03/2007,-0.4332%,1367.27
10/02/2007,0.0989%,1373.22
10/01/2007,0.6113%,1371.86
09/28/2007,0.0011%,1363.53
09/27/2007,0.2642%,1363.51
09/26/2007,0.0866%,1359.92
09/25/2007,-0.1502%,1358.75
09/24/2007,-0.1656%,1360.79
09/21/2007,0.331%,1363.05
09/20/2007,-0.2138%,1358.55
09/19/2007,0.288%,1361.46
09/18/2007,0.9477%,1357.55
09/17/2007,-0.4043%,1344.81
09/14/2007,0.1682%,1350.27
09/13/2007,-0.0492%,1348
09/12/2007,-0.0699%,1348.66
09/11/2007,0.4953%,1349.6
09/10/2007,-0.4314%,1342.95
09/07/2007,-0.7427%,1348.77
09/06/2007,0.1639%,1358.87
09/05/2007,-0.5238%,1356.64
09/04/2007,0.5759%,1363.79
08/31/2007,0.9611%,1355.98
08/30/2007,0.1484%,1343.07
08/29/2007,0.6489%,1341.08
08/28/2007,-1.0147%,1332.43
08/27/2007,0.0545%,1346.09
08/24/2007,0.5717%,1345.36
08/23/2007,0.2025%,1337.71
08/22/2007,1.1468%,1335.01
08/21/2007,-0.0006%,1319.87
08/20/2007,0.7321%,1319.88
08/17/2007,0.8349%,1310.29
08/16/2007,-1.2918%,1299.44
08/15/2007,-1.3949%,1316.44
08/14/2007,-0.9578%,1335.07
08/13/2007,0.1095%,1347.98
08/10/2007,-0.4936%,1346.5
08/09/2007,-0.9168%,1353.18
08/08/2007,1.1205%,1365.7
08/07/2007,-0.0586%,1350.57
08/06/2007,-0.2273%,1351.36
08/03/2007,-1.0633%,1354.44
08/02/2007,0.2032%,1369
08/01/2007,-0.8333%,1366.22
07/31/2007,0.2281%,1377.7
07/30/2007,0.3357%,1374.57
07/27/2007,-1.0222%,1369.97
07/26/2007,-1.3368%,1384.11
07/25/2007,-0.3925%,1402.87
07/24/2007,-0.8508%,1408.4
07/23/2007,0.0563%,1420.48
07/20/2007,-0.3931%,1419.68
07/19/2007,0.3168%,1425.28
07/18/2007,-0.2006%,1420.78
07/17/2007,-0.0157%,1423.64
07/16/2007,-0.1753%,1423.86
07/13/2007,0.287%,1426.36
07/12/2007,0.5629%,1422.28
07/11/2007,0.1019%,1414.32
07/10/2007,-0.4738%,1412.88
07/09/2007,0.3347%,1419.61
07/06/2007,0.2146%,1414.87
07/05/2007,0.2054%,1411.84
07/03/2007,0.2844%,1408.95
07/02/2007,0.5469%,1404.95
06/29/2007,0.0871%,1397.31
06/28/2007,0.3833%,1396.09
06/27/2007,0.1429%,1390.76
06/26/2007,-0.2733%,1388.78
06/25/2007,-0.417%,1392.59
06/22/2007,-0.3038%,1398.42
06/21/2007,0.1715%,1402.68
06/20/2007,-0.4505%,1400.28
06/19/2007,0.0043%,1406.61
06/18/2007,0.0446%,1406.55
06/15/2007,0.5526%,1405.93
06/14/2007,0.2116%,1398.2
06/13/2007,0.4237%,1395.25
06/12/2007,-0.3472%,1389.36
06/11/2007,0.0872%,1394.2
06/08/2007,0.1553%,1392.99
06/07/2007,-0.5716%,1390.83
06/06/2007,-0.4622%,1398.82
06/05/2007,-0.1285%,1405.32
06/04/2007,0.0084%,1407.13
06/01/2007,0.2677%,1407.01
05/31/2007,0.3723%,1403.25
05/30/2007,0.1808%,1398.05
05/29/2007,0.3052%,1395.52
05/25/2007,0.3084%,1391.28
05/24/2007,-0.559%,1387
05/23/2007,0.1125%,1394.8
05/22/2007,0.2751%,1393.23
05/21/2007,0.4353%,1389.41
05/18/2007,0.2205%,1383.39
05/17/2007,0.0717%,1380.34
05/16/2007,0.2862%,1379.35
05/15/2007,-0.1963%,1375.42
05/14/2007,-0.0861%,1378.12
05/11/2007,0.468%,1379.31
05/10/2007,-0.4743%,1372.88
05/09/2007,0.3507%,1379.42
05/08/2007,-0.0102%,1374.6
05/07/2007,0.0396%,1374.74
05/04/2007,0.2234%,1374.2
05/03/2007,0.2463%,1371.14
05/02/2007,0.463%,1367.77
05/01/2007,-0.0486%,1361.47
04/30/2007,-0.4649%,1362.13
04/27/2007,-0.0653%,1368.49
04/26/2007,0.2048%,1369.38
04/25/2007,0.4297%,1366.58
04/24/2007,0.0029%,1360.74
04/23/2007,0.2156%,1360.7
04/20/2007,0.4689%,1357.77
04/19/2007,-0.374%,1351.43
04/18/2007,-0.0725%,1356.51
04/17/2007,0.009%,1357.49
04/16/2007,0.5583%,1357.37
04/13/2007,0.176%,1349.83
04/12/2007,0.3675%,1347.46
04/11/2007,-0.0508%,1342.53
04/10/2007,0.3401%,1343.21
04/09/2007,-0.0159%,1338.66
04/05/2007,0.2874%,1338.87
04/04/2007,0.104%,1335.03
04/03/2007,0.3866%,1333.64
04/02/2007,0.2291%,1328.51
03/30/2007,-0.1082%,1325.47
03/29/2007,0.1744%,1326.91
03/28/2007,-0.3906%,1324.6
03/27/2007,-0.1546%,1329.79
03/26/2007,-0.0125%,1331.85
03/23/2007,0.1918%,1332.02
03/22/2007,0.1632%,1329.47
03/21/2007,0.7034%,1327.3
03/20/2007,0.2757%,1318.03
03/19/2007,0.5241%,1314.41
03/16/2007,-0.0686%,1307.56
03/15/2007,0.5336%,1308.45
03/14/2007,-0.224%,1301.51
03/13/2007,-0.9103%,1304.43
03/12/2007,0.179%,1316.41
03/09/2007,-0.0073%,1314.06
03/08/2007,0.4414%,1314.16
03/07/2007,0.3427%,1308.38
03/06/2007,1.1723%,1303.91
03/05/2007,-1.3258%,1288.81
03/02/2007,-0.6014%,1306.12
03/01/2007,-0.4693%,1314.03
02/28/2007,-0.2355%,1320.22
02/27/2007,-1.8166%,1323.34
02/26/2007,-0.016%,1347.82
02/23/2007,-0.017%,1348.04
02/22/2007,0.069%,1348.27
02/21/2007,0.1089%,1347.34
02/20/2007,0.3011%,1345.87
02/16/2007,-0.0254%,1341.83
02/15/2007,0.2071%,1342.17
02/14/2007,0.4777%,1339.4
02/13/2007,0.3406%,1333.03
02/12/2007,-0.143%,1328.51
02/09/2007,-0.3578%,1330.41
02/08/2007,-0.1336%,1335.19
02/07/2007,0.0327%,1336.97
02/06/2007,0.2253%,1336.54
02/05/2007,0.0359%,1333.53
02/02/2007,0.2025%,1333.05
02/01/2007,0.5566%,1330.36
01/31/2007,0.0671%,1322.99
01/30/2007,0.3285%,1322.11
01/29/2007,0.0714%,1317.78
01/26/2007,0.0731%,1316.84
01/25/2007,-0.4051%,1315.87
01/24/2007,0.4685%,1321.23
01/23/2007,0.2888%,1315.07
01/22/2007,-0.1262%,1311.28
01/19/2007,0.3552%,1312.94
01/18/2007,-0.259%,1308.29
01/17/2007,0.0418%,1311.69
01/16/2007,0.1315%,1311.14
01/12/2007,0.4008%,1309.42
01/11/2007,0.3313%,1304.19
01/10/2007,0.1565%,1299.88
01/09/2007,-0.0115%,1297.85
01/08/2007,-0.0983%,1298
01/05/2007,-0.4399%,1299.28
01/04/2007,0.0391%,1305.02
01/03/2007,-0.1803%,1304.51
01/02/2007,0.2313%,1306.86
12/29/2006,0.1293%,1303.85
12/28/2006,0.0853%,1302.16
12/27/2006,0.4166%,1301.05
12/26/2006,0.1289%,1295.66
12/22/2006,-0.0756%,1293.99
12/21/2006,-0.1502%,1294.97
12/20/2006,0.1475%,1296.92
12/19/2006,-0.0217%,1295.01
12/18/2006,-0.2777%,1295.29
12/15/2006,0.0595%,1298.89
12/14/2006,0.4481%,1298.12
12/13/2006,0.0943%,1292.33
12/12/2006,-0.3034%,1291.11
12/11/2006,0.1021%,1295.04
12/08/2006,-0.0872%,1293.72
12/07/2006,-0.0115%,1294.85
12/06/2006,0.2656%,1295
12/05/2006,0.1747%,1291.57
12/04/2006,0.2463%,1289.32
12/01/2006,0.1167%,1286.15
11/30/2006,0.2506%,1284.65
11/29/2006,0.5354%,1281.44
11/28/2006,-0.1052%,1274.61
11/27/2006,-0.5918%,1275.96
11/24/2006,0.0113%,1283.55
11/22/2006,0.2453%,1283.41
11/21/2006,0.2075%,1280.27
11/20/2006,0.0375%,1277.62
11/17/2006,-0.0514%,1277.14
11/16/2006,0.0674%,1277.8
11/15/2006,0.2755%,1276.93
11/14/2006,0.4727%,1273.43
11/13/2006,-0.0507%,1267.44
11/10/2006,0.1849%,1268.08
11/09/2006,-0.0093%,1265.74
11/08/2006,-0.1143%,1265.86
11/07/2006,0.1427%,1267.3
11/06/2006,0.4119%,1265.5
11/03/2006,0.1865%,1260.31
11/02/2006,-0.0229%,1257.96
11/01/2006,-0.1997%,1258.25
10/31/2006,0.0517%,1260.77
10/30/2006,-0.0799%,1260.11
10/27/2006,-0.2355%,1261.12
10/26/2006,0.4518%,1264.1
10/25/2006,0.2576%,1258.41
10/24/2006,0.1036%,1255.18
10/23/2006,0.1051%,1253.88
10/20/2006,-0.1564%,1252.57
10/19/2006,0.2905%,1254.53
10/18/2006,0.2015%,1250.9
10/17/2006,-0.2438%,1248.38
10/16/2006,0.3712%,1251.43
10/13/2006,0.2519%,1246.8
10/12/2006,0.5824%,1243.67
10/11/2006,-0.166%,1236.47
10/10/2006,0.2588%,1238.52
10/09/2006,0.1729%,1235.33
10/06/2006,-0.0511%,1233.2
10/05/2006,0.6362%,1233.83
10/04/2006,0.32%,1226.03
10/03/2006,-0.2675%,1222.11
10/02/2006,-0.0451%,1225.39
09/29/2006,0.1108%,1225.95
09/28/2006,0.2195%,1224.59
09/27/2006,0.1428%,1221.91
09/26/2006,0.2397%,1220.16
09/25/2006,0.0907%,1217.25
09/22/2006,-0.1879%,1216.14
09/21/2006,-0.0306%,1218.43
09/20/2006,0.126%,1218.81
09/19/2006,-0.3072%,1217.27
09/18/2006,0.0959%,1221.02
09/15/2006,0.0527%,1219.85
09/14/2006,-0.1412%,1219.21
09/13/2006,0.2173%,1220.93
09/12/2006,0.4211%,1218.29
09/11/2006,-0.252%,1213.18
09/08/2006,0.0681%,1216.24
09/07/2006,-0.2261%,1215.41
09/06/2006,-0.5922%,1218.17
09/05/2006,0.2178%,1225.43
09/01/2006,0.2384%,1222.76
08/31/2006,0.0854%,1219.86
08/30/2006,0.2467%,1218.81
08/29/2006,0.2427%,1215.82
08/28/2006,0.1683%,1212.87
08/25/2006,0.1305%,1210.83
08/24/2006,0.0629%,1209.26
08/23/2006,-0.2697%,1208.49
08/22/2006,0.0992%,1211.76
08/21/2006,-0.3105%,1210.56
08/18/2006,0.0619%,1214.33
08/17/2006,0.0025%,1213.58
08/16/2006,0.8247%,1213.55
08/15/2006,0.6419%,1203.63
08/14/2006,-0.0202%,1195.95
08/11/2006,-0.2645%,1196.19
08/10/2006,0.0716%,1199.36
08/09/2006,-0.1892%,1198.5
08/08/2006,-0.2554%,1200.78
08/07/2006,-0.3047%,1203.85
08/04/2006,-0.0836%,1207.53
