Date,Daily ROR,Index Value
07/17/2009,0.0145%,542.31
07/16/2009,0.8286%,542.23
07/15/2009,0.7456%,537.78
07/14/2009,0.2088%,533.8
07/13/2009,0.0843%,532.69
07/10/2009,0.0751%,532.24
07/09/2009,0.3278%,531.84
07/08/2009,0.1026%,530.1
07/07/2009,0.606%,529.56
07/06/2009,-0.3812%,526.37
07/02/2009,0.5677%,528.38
07/01/2009,0.0169%,525.4
06/30/2009,-0.1008%,525.31
06/29/2009,0.0314%,525.84
06/26/2009,0.226%,525.67
06/25/2009,-0.1175%,524.49
06/24/2009,0.1436%,525.11
06/23/2009,-0.2517%,524.35
06/22/2009,0.1832%,525.68
06/19/2009,-0.1412%,524.71
06/18/2009,0.0103%,525.46
06/17/2009,-0.3326%,525.4
06/16/2009,0.2957%,527.16
06/15/2009,0.7526%,525.6
06/12/2009,0.0248%,521.68
06/11/2009,-0.2107%,521.55
06/10/2009,0.051%,522.65
06/09/2009,0.1525%,522.38
06/08/2009,0.5719%,521.59
06/05/2009,-0.2352%,518.62
06/04/2009,-0.3535%,519.84
06/03/2009,0.4481%,521.69
06/02/2009,0.7001%,519.36
06/01/2009,-0.3787%,515.75
05/29/2009,1.4239%,517.71
05/28/2009,0.1544%,510.44
05/27/2009,0.291%,509.65
05/26/2009,0.1%,508.17
05/22/2009,0.0837%,507.67
05/21/2009,0.2235%,507.24
05/20/2009,-0.1574%,506.11
05/19/2009,0.355%,506.91
05/18/2009,-0.0402%,505.12
05/15/2009,0.6652%,505.32
05/14/2009,0.1467%,501.98
05/13/2009,-0.0131%,501.24
05/12/2009,-0.2404%,501.31
05/11/2009,-0.1548%,502.52
05/08/2009,-0.437%,503.3
05/07/2009,1.5568%,505.51
05/06/2009,-0.1008%,497.76
05/05/2009,0.5071%,498.26
05/04/2009,-0.2248%,495.75
05/01/2009,-0.2124%,496.86
04/30/2009,0.3406%,497.92
04/29/2009,-0.2148%,496.23
04/28/2009,0.3511%,497.3
04/27/2009,0.4953%,495.56
04/24/2009,0.2159%,493.12
04/23/2009,0.1884%,492.05
04/22/2009,-0.1286%,491.13
04/21/2009,0.0919%,491.76
04/20/2009,0.6238%,491.31
04/17/2009,0.3053%,488.26
04/16/2009,0.6525%,486.78
04/15/2009,-0.0142%,483.62
04/14/2009,0.5218%,483.69
04/13/2009,0.0735%,481.18
04/09/2009,-0.3151%,480.83
04/08/2009,-0.0022%,482.35
04/07/2009,0.5094%,482.36
04/06/2009,0.2213%,479.91
04/03/2009,0.2948%,478.85
04/02/2009,0.328%,477.45
04/01/2009,-0.2995%,475.88
03/31/2009,0.4131%,477.31
03/30/2009,0.1599%,475.35
03/27/2009,0.4597%,474.59
03/26/2009,0.3651%,472.42
03/25/2009,0.6177%,470.7
03/24/2009,-0.1278%,467.81
03/23/2009,-0.3031%,468.41
03/20/2009,0.279%,469.83
03/19/2009,-0.1761%,468.53
03/18/2009,-0.0966%,469.35
03/17/2009,0.1427%,469.81
03/16/2009,-0.1481%,469.14
03/13/2009,0.1879%,469.83
03/12/2009,-0.5392%,468.95
03/11/2009,-0.1041%,471.49
03/10/2009,0.6448%,471.99
03/09/2009,-0.4197%,468.96
03/06/2009,-0.1073%,470.94
03/05/2009,0.1404%,471.44
03/04/2009,-0.2129%,470.78
03/03/2009,0.0637%,471.79
03/02/2009,-0.0765%,471.49
02/27/2009,0.2274%,471.85
02/26/2009,0.1618%,470.78
02/25/2009,0.1145%,470.02
02/24/2009,0.4232%,469.48
02/23/2009,-0.1658%,467.5
02/20/2009,-0.0939%,468.28
02/19/2009,0.3775%,468.72
02/18/2009,0.5774%,466.95
02/17/2009,-0.3104%,464.27
02/13/2009,0.5323%,465.72
02/12/2009,-0.1013%,463.25
02/11/2009,-0.1155%,463.72
02/10/2009,0.1086%,464.26
02/09/2009,0.0932%,463.76
02/06/2009,0.0139%,463.32
02/05/2009,0.0167%,463.26
02/04/2009,0.3513%,463.18
02/03/2009,-0.1954%,461.56
02/02/2009,0.1189%,462.46
01/30/2009,0.4668%,461.92
01/29/2009,0.9339%,459.77
01/28/2009,0.2639%,455.51
01/27/2009,0.3173%,454.32
01/26/2009,0.0024%,452.88
01/23/2009,0.1656%,452.87
01/22/2009,0.1514%,452.12
01/21/2009,-0.164%,451.44
01/20/2009,0.4797%,452.18
01/16/2009,0.2892%,450.02
01/15/2009,-0.5427%,448.72
01/14/2009,0.0728%,451.17
01/13/2009,0.9125%,450.84
01/12/2009,-0.2685%,446.76
01/09/2009,0.5632%,447.97
01/08/2009,-0.2942%,445.46
01/07/2009,0.6389%,446.77
01/06/2009,0.523%,443.94
01/05/2009,1.0208%,441.63
01/02/2009,0.2265%,437.16
12/31/2008,-0.5215%,436.18
12/30/2008,0.0539%,438.46
12/29/2008,0.0313%,438.23
12/26/2008,0.2197%,438.09
12/24/2008,-0.0388%,437.13
12/23/2008,-0.0282%,437.3
12/22/2008,-1.2365%,437.42
12/19/2008,0.7253%,442.9
12/18/2008,0.6376%,439.71
12/17/2008,0.3443%,436.92
12/16/2008,-1.5017%,435.42
12/15/2008,-3.703%,442.06
12/12/2008,-0.1106%,459.06
12/11/2008,0.1837%,459.57
12/10/2008,-0.1832%,458.73
12/09/2008,0.2157%,459.57
12/08/2008,-0.5975%,458.58
12/05/2008,0.8966%,461.34
12/04/2008,-0.582%,457.24
12/03/2008,-0.1205%,459.91
12/02/2008,0.2942%,460.47
12/01/2008,-0.7887%,459.12
11/28/2008,1.7107%,462.77
11/26/2008,-0.2606%,454.99
11/25/2008,-0.5266%,456.17
11/24/2008,-1.3353%,458.59
11/21/2008,-4.0746%,464.8
11/20/2008,-0.3157%,484.54
11/19/2008,-0.0476%,486.07
11/18/2008,-2.1766%,486.31
11/17/2008,-1.8558%,497.13
11/14/2008,-0.7584%,506.53
11/13/2008,-2.8876%,510.4
11/12/2008,0.6281%,525.57
11/11/2008,0.2146%,522.29
11/10/2008,-0.9976%,521.17
11/07/2008,0.0008%,526.43
11/06/2008,-0.6496%,526.42
11/05/2008,1.1507%,529.86
11/04/2008,0.4212%,523.84
11/03/2008,0.8856%,521.64
10/31/2008,3.2841%,517.06
10/30/2008,-2.8763%,500.62
10/29/2008,1.9999%,515.45
10/28/2008,-2.471%,505.34
10/27/2008,-2.4246%,518.14
10/24/2008,-1.0496%,531.02
10/23/2008,-3.2372%,536.65
10/22/2008,-1.6053%,554.6
10/21/2008,0.3985%,563.65
10/20/2008,-1.9881%,561.41
10/17/2008,-1.7423%,572.8
10/16/2008,-4.9607%,582.96
10/15/2008,-1.8218%,613.39
10/14/2008,-0.1491%,624.77
10/13/2008,-1.1355%,625.7
10/10/2008,-6.4276%,632.89
10/09/2008,-0.4174%,676.36
10/08/2008,-4.0456%,679.2
10/07/2008,-1.8866%,707.83
10/06/2008,-4.5904%,721.44
10/03/2008,-2.575%,756.16
10/02/2008,-1.163%,776.14
10/01/2008,-0.8012%,785.27
09/30/2008,-3.2644%,791.62
09/29/2008,-2.4819%,818.33
09/26/2008,-0.8335%,839.16
09/25/2008,-2.0359%,846.21
09/24/2008,-0.0463%,863.8
09/23/2008,-1.4173%,864.2
09/22/2008,-0.8527%,876.62
09/19/2008,1.6671%,884.16
09/18/2008,-2.7305%,869.66
09/17/2008,-0.9659%,894.08
09/16/2008,-1.4997%,902.8
09/15/2008,-0.5691%,916.54
09/12/2008,-0.331%,921.79
09/11/2008,-0.6779%,924.85
09/10/2008,-0.3522%,931.16
09/09/2008,-0.0632%,934.45
09/08/2008,-0.7287%,935.04
09/05/2008,-0.6759%,941.91
09/04/2008,1.1596%,948.32
09/03/2008,-0.8606%,937.45
09/02/2008,-0.3248%,945.58
08/29/2008,0.836%,948.66
08/28/2008,0.4602%,940.8
08/27/2008,-0.5362%,936.49
08/26/2008,-0.5029%,941.54
08/25/2008,0.0519%,946.3
08/22/2008,0.7983%,945.81
08/21/2008,-0.5525%,938.32
08/20/2008,-0.2687%,943.53
08/19/2008,-0.4562%,946.07
08/18/2008,-0.1737%,950.41
08/15/2008,0.9167%,952.06
08/14/2008,0.1464%,943.41
08/13/2008,-0.6304%,942.03
08/12/2008,-0.1811%,948.01
08/11/2008,0.6151%,949.73
08/08/2008,-0.1991%,943.92
08/07/2008,-0.4162%,945.81
08/06/2008,0.4306%,949.76
08/05/2008,-0.3692%,945.69
08/04/2008,-0.3994%,949.19
08/01/2008,-0.7126%,953
07/31/2008,0.5801%,959.84
07/30/2008,-0.2339%,954.3
07/29/2008,0.3032%,956.54
07/28/2008,-0.5217%,953.65
07/25/2008,-0.0667%,958.65
07/24/2008,-0.648%,959.29
07/23/2008,0.3477%,965.55
07/22/2008,0.2038%,962.2
07/21/2008,-0.4924%,960.24
07/18/2008,0.0829%,964.99
07/17/2008,0.7517%,964.19
07/16/2008,0.2146%,957
07/15/2008,-1.2638%,954.95
07/14/2008,0.5082%,967.18
07/11/2008,-0.4423%,962.28
07/10/2008,-0.7254%,966.56
07/09/2008,0.7958%,973.62
07/08/2008,-0.8013%,965.94
07/07/2008,0.0249%,973.74
07/03/2008,-0.6947%,973.5
07/02/2008,0.4827%,980.31
07/01/2008,-0.2098%,975.6
06/30/2008,-0.2896%,977.65
06/27/2008,-0.3218%,980.49
06/26/2008,-0.4057%,983.65
06/25/2008,-0.2041%,987.66
06/24/2008,-0.272%,989.68
06/23/2008,0.2046%,992.38
06/20/2008,0.3004%,990.35
06/19/2008,-0.282%,987.39
06/18/2008,-0.0746%,990.18
06/17/2008,0.2917%,990.92
06/16/2008,-0.103%,988.04
06/13/2008,-0.2367%,989.06
06/12/2008,-0.4049%,991.4
06/11/2008,0.016%,995.43
06/10/2008,-0.1805%,995.27
06/09/2008,0.4024%,997.07
06/06/2008,0.432%,993.08
06/05/2008,-0.5107%,988.81
06/04/2008,0.0875%,993.88
06/03/2008,-0.4081%,993.01
06/02/2008,0.1837%,997.08
05/30/2008,0.214%,995.25
05/29/2008,0.3009%,993.13
05/28/2008,-0.4356%,990.15
05/27/2008,-0.0309%,994.48
05/23/2008,0.1462%,994.79
05/22/2008,0.2638%,993.34
05/21/2008,0.3601%,990.72
05/20/2008,-0.3114%,987.17
05/19/2008,0.3661%,990.25
05/16/2008,0.146%,986.64
05/15/2008,0.1121%,985.2
05/14/2008,0.2394%,984.1
05/13/2008,0.0899%,981.75
05/12/2008,0.2492%,980.86
05/09/2008,-0.2022%,978.43
05/08/2008,-0.3744%,980.41
05/07/2008,0.5178%,984.09
05/06/2008,-0.3009%,979.02
05/05/2008,0.0073%,981.98
05/02/2008,0.5612%,981.91
05/01/2008,-0.0959%,976.43
04/30/2008,0.9282%,977.37
04/29/2008,-0.3067%,968.38
04/28/2008,0.2635%,971.36
04/25/2008,0.1352%,968.8
04/24/2008,0.0575%,967.49
04/23/2008,-0.3962%,966.94
04/22/2008,-0.2718%,970.78
04/21/2008,0.4486%,973.43
04/18/2008,-0.0377%,969.08
04/17/2008,-0.9922%,969.45
04/16/2008,-0.2112%,979.16
04/15/2008,-0.1472%,981.24
04/14/2008,-0.2564%,982.68
04/11/2008,-0.2422%,985.21
04/10/2008,0.0837%,987.6
04/09/2008,0.0658%,986.77
04/08/2008,-0.0071%,986.13
04/07/2008,0.5198%,986.2
04/04/2008,-0.3505%,981.1
04/03/2008,-0.2802%,984.55
04/02/2008,0.2581%,987.31
04/01/2008,-0.0759%,984.77
03/31/2008,-0.558%,985.52
03/28/2008,-0.2254%,991.05
03/27/2008,-0.0535%,993.29
03/26/2008,0.1082%,993.82
03/25/2008,1.0576%,992.74
03/24/2008,-0.2716%,982.35
03/20/2008,-0.4054%,985.03
03/19/2008,0.4021%,989.04
03/18/2008,-0.4272%,985.08
03/17/2008,-0.7506%,989.3
03/14/2008,-0.278%,996.79
03/13/2008,-0.9932%,999.56
03/12/2008,-0.3019%,1009.59
03/11/2008,-0.2849%,1012.65
03/10/2008,-0.5115%,1015.54
03/07/2008,-0.3151%,1020.76
03/06/2008,0.105%,1023.99
03/05/2008,-0.2325%,1022.92
03/04/2008,-0.2792%,1025.3
03/03/2008,-0.3767%,1028.17
02/29/2008,0.1053%,1032.06
02/28/2008,-0.2724%,1030.97
02/27/2008,-0.0042%,1033.79
02/26/2008,0.1144%,1033.83
02/25/2008,-0.3188%,1032.65
02/22/2008,-0.4934%,1035.95
02/21/2008,-0.038%,1041.09
02/20/2008,-0.3959%,1041.49
02/19/2008,0.2076%,1045.63
02/15/2008,-0.3983%,1043.46
02/14/2008,0.2082%,1047.63
02/13/2008,-0.2863%,1045.46
02/12/2008,0.1639%,1048.46
02/11/2008,-0.4097%,1046.74
02/08/2008,0.2863%,1051.05
02/07/2008,0.0424%,1048.05
02/06/2008,0.0901%,1047.6
02/05/2008,-0.1227%,1046.66
02/04/2008,0.4899%,1047.95
02/01/2008,-0.0378%,1042.84
01/31/2008,-0.2536%,1043.23
01/30/2008,0.428%,1045.88
01/29/2008,0.1439%,1041.43
01/28/2008,-0.1164%,1039.93
01/25/2008,0.3658%,1041.14
01/24/2008,-0.3084%,1037.35
01/23/2008,0.2447%,1040.56
01/22/2008,-0.2778%,1038.02
01/18/2008,-0.5467%,1040.91
01/17/2008,0.4022%,1046.63
01/16/2008,-0.337%,1042.44
01/15/2008,-0.0408%,1045.96
01/14/2008,-0.4067%,1046.39
01/11/2008,0.3454%,1050.66
01/10/2008,0.3761%,1047.04
01/09/2008,-1.0465%,1043.12
01/08/2008,0.4079%,1054.15
01/07/2008,-0.1561%,1049.87
01/04/2008,-0.109%,1051.51
01/03/2008,0.0784%,1052.66
01/02/2008,0.3872%,1051.83
12/31/2007,-0.5764%,1047.78
12/28/2007,-0.5977%,1053.85
12/27/2007,0.169%,1060.19
12/26/2007,0.3173%,1058.4
12/24/2007,0.1444%,1055.05
12/21/2007,-0.0013%,1053.53
12/20/2007,-0.3709%,1053.55
12/19/2007,-0.4957%,1057.47
12/18/2007,-0.4337%,1062.74
12/17/2007,-0.4895%,1067.36
12/14/2007,0.4223%,1072.61
12/13/2007,-0.4737%,1068.1
12/12/2007,-0.1018%,1073.19
12/11/2007,0.065%,1074.28
12/10/2007,0.0158%,1073.58
12/07/2007,0.7%,1073.41
12/06/2007,-0.1742%,1065.95
12/05/2007,0.0843%,1067.81
12/04/2007,-0.277%,1066.91
12/03/2007,-0.1063%,1069.88
11/30/2007,0.3842%,1071.01
11/29/2007,-0.2652%,1066.92
11/28/2007,-0.7885%,1069.75
11/27/2007,0.0382%,1078.25
11/26/2007,-0.1181%,1077.84
11/23/2007,0.1712%,1079.12
11/21/2007,-0.9482%,1077.27
11/20/2007,-0.3669%,1087.58
11/19/2007,-0.0611%,1091.59
11/16/2007,-0.2234%,1092.26
11/15/2007,-0.6%,1094.7
11/14/2007,0.6819%,1101.31
11/13/2007,0.1399%,1093.85
11/12/2007,0.0775%,1092.32
11/09/2007,-0.3062%,1091.48
11/08/2007,-0.2554%,1094.83
11/07/2007,-0.0355%,1097.63
11/06/2007,0.3992%,1098.02
11/05/2007,-0.1693%,1093.66
11/02/2007,-0.3725%,1095.51
11/01/2007,-0.1311%,1099.61
10/31/2007,0.2185%,1101.05
10/30/2007,-0.0446%,1098.65
10/29/2007,0.2047%,1099.14
10/26/2007,0.4286%,1096.9
10/25/2007,0.3525%,1092.21
10/24/2007,0.2697%,1088.38
10/23/2007,-0.2391%,1085.45
10/22/2007,-0.3221%,1088.05
10/19/2007,-0.0388%,1091.57
10/18/2007,0.0968%,1091.99
10/17/2007,-0.2078%,1090.93
10/16/2007,0.1715%,1093.21
10/15/2007,-0.2428%,1091.33
10/12/2007,-0.1553%,1093.99
10/11/2007,0.2483%,1095.69
10/10/2007,0.3227%,1092.98
10/09/2007,0.0461%,1089.46
10/08/2007,0.2795%,1088.96
10/05/2007,0.1523%,1085.93
10/04/2007,0.0019%,1084.27
10/03/2007,-0.0813%,1084.25
10/02/2007,0.0853%,1085.14
10/01/2007,-0.116%,1084.21
09/28/2007,-0.1243%,1085.47
09/27/2007,0.3433%,1086.82
09/26/2007,0.2627%,1083.1
09/25/2007,0.0189%,1080.26
09/24/2007,-0.2303%,1080.06
09/21/2007,0.3%,1082.55
09/20/2007,-0.1229%,1079.32
09/19/2007,0.7215%,1080.64
09/18/2007,-0.242%,1072.9
09/17/2007,0.2147%,1075.5
09/14/2007,0.0453%,1073.2
09/13/2007,0.4364%,1072.72
09/12/2007,0.5522%,1068.05
09/11/2007,-0.0132%,1062.19
09/10/2007,0.2337%,1062.33
09/07/2007,0.0639%,1059.85
09/06/2007,-0.0977%,1059.18
09/05/2007,0.1302%,1060.21
09/04/2007,0.042%,1058.83
08/31/2007,-0.1886%,1058.39
08/30/2007,-0.0448%,1060.39
08/29/2007,-0.0257%,1060.86
08/28/2007,0.1883%,1061.14
08/27/2007,0.1691%,1059.14
08/24/2007,-0.0363%,1057.35
08/23/2007,0.9074%,1057.74
08/22/2007,0.2037%,1048.23
08/21/2007,0.2737%,1046.09
08/20/2007,0.1867%,1043.24
08/17/2007,0.0236%,1041.29
08/16/2007,-0.9421%,1041.05
08/15/2007,-0.4364%,1050.95
08/14/2007,0.1769%,1055.56
08/13/2007,-0.1559%,1053.69
08/10/2007,-0.3592%,1055.34
08/09/2007,-0.1181%,1059.14
08/08/2007,0.0462%,1060.39
08/07/2007,-0.1114%,1059.9
08/06/2007,-0.4859%,1061.09
08/03/2007,-0.1928%,1066.27
08/02/2007,-0.3915%,1068.33
08/01/2007,-0.7997%,1072.53
07/31/2007,-0.3086%,1081.17
07/30/2007,-0.9108%,1084.52
07/27/2007,-0.2586%,1094.49
07/26/2007,-0.0631%,1097.32
07/25/2007,0.0293%,1098.02
07/24/2007,0.0962%,1097.7
07/23/2007,0.0043%,1096.64
07/20/2007,0.279%,1096.59
07/19/2007,0.124%,1093.54
07/18/2007,-0.1878%,1092.19
07/17/2007,0.2607%,1094.24
07/16/2007,0.0258%,1091.4
07/13/2007,0.1551%,1091.12
07/12/2007,0.4991%,1089.43
07/11/2007,-0.0719%,1084.02
07/10/2007,-0.1296%,1084.8
07/09/2007,-0.0285%,1086.2
07/06/2007,0.2825%,1086.51
07/05/2007,0.0012%,1083.45
07/03/2007,-0.3956%,1083.44
07/02/2007,-0.1268%,1087.74
06/29/2007,-0.0909%,1089.12
06/28/2007,0.4022%,1090.11
06/27/2007,-0.3313%,1085.75
06/26/2007,-0.1364%,1089.36
06/25/2007,0.087%,1090.84
06/22/2007,0.1294%,1089.9
06/21/2007,-0.1262%,1088.49
06/20/2007,0.0165%,1089.86
06/19/2007,-0.0603%,1089.68
06/18/2007,0.1057%,1090.34
06/15/2007,0.0952%,1089.19
06/14/2007,0.0371%,1088.15
06/13/2007,-0.2035%,1087.75
06/12/2007,0.0413%,1089.97
06/11/2007,-0.0421%,1089.52
06/08/2007,-0.2921%,1089.98
06/07/2007,-0.0789%,1093.17
06/06/2007,0.2107%,1094.03
06/05/2007,0.2387%,1091.73
06/04/2007,-0.0444%,1089.13
06/01/2007,0.1186%,1089.62
05/31/2007,0.1278%,1088.33
05/30/2007,-0.1211%,1086.94
05/29/2007,0.0303%,1088.25
05/25/2007,-0.0856%,1087.92
05/24/2007,-0.1692%,1088.86
05/23/2007,0.2235%,1090.7
05/22/2007,0.0748%,1088.27
05/21/2007,-0.0358%,1087.46
05/18/2007,-0.0355%,1087.85
05/17/2007,0.3068%,1088.23
05/16/2007,0%,1084.91
05/15/2007,-0.0942%,1084.91
05/14/2007,0.1684%,1085.93
05/11/2007,-0.2383%,1084.1
05/10/2007,0.1252%,1086.69
05/09/2007,0.118%,1085.33
05/08/2007,-0.0837%,1084.05
05/07/2007,0.2084%,1084.96
05/04/2007,-0.0513%,1082.71
05/03/2007,0.0195%,1083.26
05/02/2007,0.0658%,1083.05
05/01/2007,0.0062%,1082.34
04/30/2007,0.1583%,1082.27
04/27/2007,0.1067%,1080.56
04/26/2007,0.0751%,1079.41
04/25/2007,-0.1649%,1078.6
04/24/2007,-0.0245%,1080.38
04/23/2007,-0.0079%,1080.65
04/20/2007,0.1374%,1080.73
04/19/2007,-0.0637%,1079.25
04/18/2007,-0.048%,1079.94
04/17/2007,0.1055%,1080.46
04/16/2007,0.2013%,1079.32
04/13/2007,-0.066%,1077.15
04/12/2007,-0.3374%,1077.86
04/11/2007,0.1478%,1081.51
04/10/2007,0.1749%,1079.91
04/09/2007,0.0801%,1078.03
04/05/2007,0.2719%,1077.17
04/04/2007,0.0123%,1074.24
04/03/2007,-0.0991%,1074.11
04/02/2007,0.0185%,1075.18
03/30/2007,-0.3771%,1074.98
03/29/2007,0.066%,1079.05
03/28/2007,0.0836%,1078.33
03/27/2007,0.0672%,1077.43
03/26/2007,-0.1574%,1076.71
03/23/2007,0.013%,1078.41
03/22/2007,0.1885%,1078.27
03/21/2007,-0.2598%,1076.24
03/20/2007,-0.0925%,1079.04
03/19/2007,0.3474%,1080.04
03/16/2007,0.0099%,1076.3
03/15/2007,-0.2688%,1076.2
03/14/2007,-0.0704%,1079.1
03/13/2007,0.1677%,1079.86
03/12/2007,0.1672%,1078.05
03/09/2007,-0.2012%,1076.25
03/08/2007,-0.0085%,1078.42
03/07/2007,0.0781%,1078.51
03/06/2007,-0.0054%,1077.67
03/05/2007,-0.0427%,1077.73
03/02/2007,0.1325%,1078.19
03/01/2007,0.1208%,1076.76
02/28/2007,-0.4346%,1075.46
02/27/2007,0.5237%,1080.15
02/26/2007,0.0662%,1074.53
02/23/2007,-0.0643%,1073.82
02/22/2007,0.2565%,1074.51
02/21/2007,0.1757%,1071.76
02/20/2007,-0.1461%,1069.88
02/16/2007,0.0611%,1071.44
02/15/2007,0.2124%,1070.79
02/14/2007,-0.1339%,1068.52
02/13/2007,-0.0807%,1069.95
02/12/2007,-0.0761%,1070.82
02/09/2007,0.1952%,1071.63
02/08/2007,-0.1484%,1069.55
02/07/2007,0.0054%,1071.14
02/06/2007,0.1568%,1071.08
02/05/2007,-0.0015%,1069.4
02/02/2007,0.2576%,1069.42
02/01/2007,-0.0085%,1066.67
01/31/2007,0.1822%,1066.76
01/30/2007,-0.0533%,1064.82
01/29/2007,0.0418%,1065.39
01/26/2007,-0.1336%,1064.94
01/25/2007,0.2263%,1066.37
01/24/2007,-0.0434%,1063.96
01/23/2007,-0.0467%,1064.42
01/22/2007,0.123%,1064.92
01/19/2007,0.0555%,1063.61
01/18/2007,-0.061%,1063.02
01/17/2007,-0.0625%,1063.67
01/16/2007,0.2078%,1064.34
01/12/2007,0.1738%,1062.13
01/11/2007,0.3448%,1060.29
01/10/2007,0.057%,1056.64
01/09/2007,0.0593%,1056.04
01/08/2007,-0.1003%,1055.41
01/05/2007,0.2534%,1056.47
01/04/2007,-0.2331%,1053.8
01/03/2007,0.002%,1056.27
01/02/2007,-0.1473%,1056.24
12/29/2006,0.4844%,1057.8
12/28/2006,0.0685%,1052.7
12/27/2006,0.099%,1051.98
12/26/2006,-0.1064%,1050.94
12/22/2006,0.016%,1052.06
12/21/2006,-0.2641%,1051.89
12/20/2006,0.1804%,1054.68
12/19/2006,-0.1779%,1052.78
12/18/2006,0.0997%,1054.66
12/15/2006,0.2578%,1053.61
12/14/2006,0.1738%,1050.9
12/13/2006,0.0038%,1049.07
12/12/2006,-0.0392%,1049.03
12/11/2006,-0.2574%,1049.45
12/08/2006,0.1499%,1052.15
12/07/2006,0.2824%,1050.58
12/06/2006,0.3335%,1047.62
12/05/2006,0.0126%,1044.14
12/04/2006,0.0984%,1044.01
12/01/2006,-0.084%,1042.98
11/30/2006,0.2033%,1043.86
11/29/2006,0.1069%,1041.74
11/28/2006,-0.3801%,1040.63
11/27/2006,0.1872%,1044.6
11/24/2006,-0.0331%,1042.64
11/22/2006,-0.1748%,1042.99
11/21/2006,0.0501%,1044.82
11/20/2006,-0.0222%,1044.29
11/17/2006,0.0191%,1044.52
11/16/2006,0.1687%,1044.32
11/15/2006,0.2075%,1042.57
11/14/2006,0.1361%,1040.41
11/13/2006,-0.1183%,1038.99
11/10/2006,0.0313%,1040.22
11/09/2006,-0.2207%,1039.9
11/08/2006,0.2671%,1042.2
11/07/2006,0.1302%,1039.42
11/06/2006,-0.247%,1038.07
11/03/2006,0.2696%,1040.64
11/02/2006,-0.0465%,1037.84
11/01/2006,0.0681%,1038.33
10/31/2006,-0.2836%,1037.62
10/30/2006,-0.0301%,1040.57
10/27/2006,0.2555%,1040.88
10/26/2006,-0.0042%,1038.23
10/25/2006,-0.0172%,1038.27
10/24/2006,0.193%,1038.45
10/23/2006,0.1439%,1036.45
10/20/2006,0.001%,1034.96
10/19/2006,-0.0596%,1034.95
10/18/2006,-0.0812%,1035.57
10/17/2006,-0.0583%,1036.41
10/16/2006,0.156%,1037.02
10/13/2006,0.0758%,1035.4
10/12/2006,0.3056%,1034.62
10/11/2006,0.0302%,1031.46
10/10/2006,-0.0969%,1031.15
10/09/2006,0.1397%,1032.15
10/06/2006,0.2162%,1030.71
10/05/2006,-0.2575%,1028.49
10/04/2006,-0.3799%,1031.14
10/03/2006,0.0299%,1035.08
10/02/2006,-0.0476%,1034.77
09/29/2006,0.1623%,1035.26
09/28/2006,0.0831%,1033.58
09/27/2006,-0.0383%,1032.72
09/26/2006,-0.0162%,1033.12
09/25/2006,0.1907%,1033.29
09/22/2006,0.1737%,1031.32
09/21/2006,0.1762%,1029.53
09/20/2006,0.0311%,1027.72
09/19/2006,0.1835%,1027.4
09/18/2006,-0.1391%,1025.52
09/15/2006,0.0761%,1026.95
09/14/2006,-0.0517%,1026.17
09/13/2006,-0.0447%,1026.7
09/12/2006,-0.0938%,1027.16
09/11/2006,0.0345%,1028.12
09/08/2006,-0.0684%,1027.77
09/07/2006,-0.123%,1028.47
09/06/2006,0.3637%,1029.74
09/05/2006,0.1314%,1026.01
09/01/2006,0.0081%,1024.66
08/31/2006,0.2486%,1024.58
08/30/2006,0.0552%,1022.03
08/29/2006,-0.0605%,1021.47
08/28/2006,-0.006%,1022.09
08/25/2006,-0.0035%,1022.15
08/24/2006,0.1252%,1022.19
08/23/2006,-0.0324%,1020.91
08/22/2006,-0.2239%,1021.24
08/21/2006,-0.0455%,1023.53
08/18/2006,0.0947%,1024
08/17/2006,0.6962%,1023.03
08/16/2006,0.0108%,1015.95
08/15/2006,-0.1731%,1015.85
08/14/2006,0.0086%,1017.61
08/11/2006,0.1188%,1017.52
08/10/2006,-0.1184%,1016.31
08/09/2006,-0.0351%,1017.52
08/08/2006,0.1367%,1017.87
08/07/2006,-0.0311%,1016.48
08/04/2006,0.1321%,1016.8
08/03/2006,-0.0181%,1015.46
08/02/2006,0.1455%,1015.64
08/01/2006,0.2079%,1014.17
07/31/2006,0.0913%,1012.06
07/28/2006,-0.156%,1011.14
07/27/2006,0.2228%,1012.72
07/26/2006,0.1473%,1010.47
07/25/2006,-0.2306%,1008.98
07/24/2006,-0.0561%,1011.32
07/21/2006,0.179%,1011.88
07/20/2006,0.0308%,1010.08
07/19/2006,-0.0513%,1009.76
07/18/2006,0.1114%,1010.28
07/17/2006,-0.0765%,1009.16
07/14/2006,-0.102%,1009.93
07/13/2006,0.3669%,1010.96
07/12/2006,-0.0944%,1007.27
07/11/2006,0.1751%,1008.22
07/10/2006,0.1782%,1006.46
07/07/2006,0.033%,1004.67
07/06/2006,-0.1594%,1004.33
07/05/2006,0.428%,1005.94
07/03/2006,0.0981%,1001.65
06/30/2006,-0.0179%,1000.67
06/29/2006,-0.361%,1000.85
06/28/2006,-0.0473%,1004.47
06/27/2006,0.0118%,1004.95
06/26/2006,-0.1994%,1004.83
06/23/2006,0.0342%,1006.84
06/22/2006,-0.0435%,1006.49
06/21/2006,-0.2437%,1006.93
06/20/2006,-0.2327%,1009.39
06/19/2006,0.1745%,1011.75
06/16/2006,0.2832%,1009.98
